,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,degree_F,degree_M,priors_count,juv_fel_count,juv_misd_count,age,two_year_recid
4731,0,1,1,0,0,0,0,0,1,0,0,0,0,44,0
4732,1,0,1,0,0,0,0,0,0,1,0,0,0,23,0
4733,1,0,0,0,1,0,0,0,1,0,2,0,0,31,1
4734,0,1,1,0,0,0,0,0,1,0,0,0,0,27,0
4735,1,0,0,0,1,0,0,0,1,0,1,0,0,26,1
4736,0,1,1,0,0,0,0,0,0,1,16,0,0,57,1
4737,0,1,0,0,1,0,0,0,1,0,0,0,0,55,0
4738,1,0,0,0,1,0,0,0,1,0,7,0,0,36,1
4739,0,1,1,0,0,0,0,0,0,1,18,0,0,30,1
4740,0,1,1,0,0,0,0,0,1,0,0,0,0,34,1
4741,0,1,1,0,0,0,0,0,1,0,1,0,0,24,0
4742,0,1,0,0,0,0,0,1,1,0,0,0,0,21,1
4743,0,1,1,0,0,0,0,0,1,0,7,0,0,42,0
4744,1,0,0,0,1,0,0,0,1,0,12,0,0,34,1
4745,0,1,0,0,0,1,0,0,0,1,3,0,0,30,0
4746,0,1,0,0,1,0,0,0,1,0,6,0,0,40,0
4747,0,1,0,0,0,0,0,1,1,0,13,0,0,30,1
4748,0,1,0,0,1,0,0,0,0,1,3,0,0,31,1
4749,0,1,0,0,1,0,0,0,0,1,1,0,0,27,0
4750,0,1,0,0,0,1,0,0,1,0,0,0,0,22,1
4751,0,1,1,0,0,0,0,0,0,1,3,0,0,37,0
4752,0,1,1,0,0,0,0,0,1,0,1,0,0,25,0
4753,0,1,0,0,1,0,0,0,1,0,2,0,0,45,0
4754,0,1,0,0,0,1,0,0,1,0,1,0,0,22,1
4755,0,1,0,0,1,0,0,0,1,0,1,0,0,31,0
4756,0,1,1,0,0,0,0,0,1,0,0,0,0,23,0
4757,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
4758,0,1,1,0,0,0,0,0,0,1,6,0,0,28,1
4759,0,1,1,0,0,0,0,0,1,0,0,0,0,35,0
4760,0,1,1,0,0,0,0,0,1,0,4,0,1,29,1
4761,0,1,1,0,0,0,0,0,1,0,2,0,0,23,1
4762,0,1,1,0,0,0,0,0,1,0,7,0,0,28,1
4763,1,0,0,0,1,0,0,0,0,1,0,0,0,34,1
4764,1,0,0,0,1,0,0,0,1,0,5,0,0,32,0
4765,0,1,1,0,0,0,0,0,1,0,2,0,0,25,0
4766,0,1,0,0,1,0,0,0,1,0,15,0,1,34,0
4767,0,1,1,0,0,0,0,0,1,0,4,0,0,47,1
4768,1,0,1,0,0,0,0,0,1,0,4,0,0,30,0
4769,0,1,0,0,1,0,0,0,0,1,0,0,0,22,1
4770,1,0,1,0,0,0,0,0,1,0,7,0,0,47,1
4771,0,1,0,0,1,0,0,0,1,0,3,0,0,37,0
4772,0,1,1,0,0,0,0,0,0,1,8,0,0,37,0
4773,0,1,1,0,0,0,0,0,1,0,7,0,0,26,1
4774,1,0,0,0,1,0,0,0,0,1,0,0,0,31,0
4775,0,1,0,0,1,0,0,0,1,0,0,0,0,20,1
4776,0,1,1,0,0,0,0,0,1,0,0,0,0,22,1
4777,0,1,1,0,0,0,0,0,1,0,14,0,0,33,1
4778,0,1,1,0,0,0,0,0,0,1,1,0,0,30,0
4779,0,1,0,0,1,0,0,0,1,0,5,0,0,27,1
4780,0,1,1,0,0,0,0,0,0,1,2,0,0,24,1
4781,1,0,0,0,0,0,0,1,0,1,1,0,0,20,0
4782,0,1,1,0,0,0,0,0,0,1,0,0,0,29,0
4783,0,1,0,0,1,0,0,0,1,0,0,0,0,24,0
4784,1,0,1,0,0,0,0,0,1,0,1,0,0,36,0
4785,0,1,1,0,0,0,0,0,0,1,0,0,0,23,1
4786,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
4787,0,1,1,0,0,0,0,0,1,0,6,0,0,29,1
4788,0,1,0,0,0,1,0,0,1,0,10,1,4,25,1
4789,1,0,0,0,0,1,0,0,1,0,1,0,0,22,0
4790,0,1,1,0,0,0,0,0,0,1,4,0,0,29,0
4791,1,0,1,0,0,0,0,0,0,1,0,0,0,26,0
4792,1,0,0,0,1,0,0,0,0,1,7,0,0,50,1
4793,0,1,1,0,0,0,0,0,1,0,1,0,0,32,0
4794,0,1,0,0,0,1,0,0,1,0,0,0,0,45,0
4795,0,1,1,0,0,0,0,0,1,0,1,0,0,30,0
4796,0,1,1,0,0,0,0,0,1,0,0,0,0,25,0
4797,1,0,0,0,1,0,0,0,1,0,10,0,0,44,1
4798,0,1,1,0,0,0,0,0,1,0,0,0,0,58,1
4799,0,1,1,0,0,0,0,0,1,0,5,0,0,24,0
4800,0,1,1,0,0,0,0,0,1,0,1,0,1,20,1
4801,0,1,0,0,1,0,0,0,0,1,0,0,0,29,1
4802,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0
4803,1,0,0,0,1,0,0,0,1,0,1,0,0,46,0
4804,0,1,1,0,0,0,0,0,1,0,17,0,1,29,1
4805,0,1,1,0,0,0,0,0,1,0,0,0,0,30,1
4806,0,1,1,0,0,0,0,0,1,0,8,0,0,55,1
4807,0,1,0,0,1,0,0,0,0,1,2,0,0,47,0
4808,0,1,1,0,0,0,0,0,1,0,13,0,0,30,1
4809,0,1,1,0,0,0,0,0,1,0,4,0,0,24,1
4810,0,1,0,0,1,0,0,0,1,0,0,0,0,45,1
4811,0,1,1,0,0,0,0,0,0,1,2,0,0,26,0
4812,1,0,0,0,1,0,0,0,0,1,0,0,0,42,0
4813,0,1,1,0,0,0,0,0,0,1,1,0,0,34,0
4814,0,1,1,0,0,0,0,0,0,1,0,0,0,21,1
4815,1,0,0,0,1,0,0,0,0,1,2,0,0,69,0
4816,0,1,0,0,1,0,0,0,1,0,5,0,0,24,1
4817,0,1,1,0,0,0,0,0,0,1,1,0,0,45,0
4818,0,1,1,0,0,0,0,0,0,1,8,0,3,25,1
4819,0,1,1,0,0,0,0,0,0,1,2,0,0,52,0
4820,0,1,0,0,1,0,0,0,1,0,0,0,0,30,0
4821,1,0,0,0,0,1,0,0,0,1,0,0,0,26,0
4822,0,1,0,0,0,0,0,1,1,0,0,0,0,34,1
4823,0,1,1,0,0,0,0,0,0,1,2,0,0,38,1
4824,0,1,1,0,0,0,0,0,1,0,4,0,2,23,1
4825,0,1,0,0,0,1,0,0,0,1,0,0,0,30,0
4826,1,0,1,0,0,0,0,0,1,0,0,0,0,22,0
4827,0,1,1,0,0,0,0,0,1,0,6,0,0,35,0
4828,0,1,1,0,0,0,0,0,1,0,0,0,0,24,1
4829,0,1,1,0,0,0,0,0,0,1,1,0,0,35,0
4830,0,1,1,0,0,0,0,0,1,0,2,0,0,25,0
4831,0,1,0,0,1,0,0,0,0,1,3,0,0,58,0
4832,0,1,1,0,0,0,0,0,1,0,7,0,0,27,1
4833,0,1,1,0,0,0,0,0,1,0,6,0,0,24,1
4834,0,1,0,0,1,0,0,0,0,1,2,0,0,33,0
4835,0,1,0,0,1,0,0,0,1,0,4,0,0,44,0
4836,0,1,1,0,0,0,0,0,1,0,3,0,0,30,0
4837,1,0,0,0,0,1,0,0,1,0,2,0,0,39,0
4838,0,1,0,0,1,0,0,0,1,0,0,0,0,28,0
4839,0,1,1,0,0,0,0,0,1,0,1,0,0,34,0
4840,0,1,1,0,0,0,0,0,1,0,1,0,0,26,1
4841,0,1,1,0,0,0,0,0,1,0,0,0,0,23,0
4842,0,1,0,0,1,0,0,0,1,0,11,0,0,29,1
4843,0,1,1,0,0,0,0,0,0,1,0,0,0,31,0
4844,0,1,0,0,0,0,0,1,1,0,1,0,0,38,0
4845,0,1,1,0,0,0,0,0,1,0,14,0,0,30,1
4846,0,1,0,0,1,0,0,0,1,0,2,0,0,21,1
4847,0,1,1,0,0,0,0,0,1,0,0,0,0,44,0
4848,0,1,1,0,0,0,0,0,1,0,0,0,0,52,0
4849,0,1,1,0,0,0,0,0,1,0,6,0,0,30,1
4850,0,1,1,0,0,0,0,0,1,0,9,0,0,31,1
4851,1,0,1,0,0,0,0,0,1,0,2,0,1,21,0
4852,0,1,0,0,1,0,0,0,0,1,1,0,0,77,0
4853,0,1,0,0,1,0,0,0,1,0,4,0,0,61,0
4854,1,0,1,0,0,0,0,0,0,1,0,0,0,41,0
4855,1,0,0,0,1,0,0,0,0,1,0,0,0,24,0
4856,1,0,1,0,0,0,0,0,1,0,5,0,0,34,0
4857,0,1,0,0,0,1,0,0,1,0,1,0,0,27,0
4858,0,1,1,0,0,0,0,0,0,1,6,0,0,25,1
4859,0,1,1,0,0,0,0,0,1,0,1,0,0,30,0
4860,0,1,0,0,0,1,0,0,1,0,0,0,0,59,0
4861,0,1,0,0,1,0,0,0,1,0,1,0,0,55,1
4862,0,1,0,0,1,0,0,0,1,0,0,0,0,32,1
4863,0,1,1,0,0,0,0,0,0,1,5,0,0,53,0
4864,0,1,0,0,1,0,0,0,0,1,1,0,0,50,0
4865,0,1,0,0,0,0,0,1,1,0,1,0,0,26,1
4866,0,1,0,0,0,1,0,0,1,0,2,0,0,21,1
4867,0,1,1,0,0,0,0,0,1,0,7,0,0,36,1
4868,0,1,1,0,0,0,0,0,1,0,16,0,0,35,1
4869,1,0,0,0,1,0,0,0,0,1,0,0,0,25,0
4870,1,0,0,0,1,0,0,0,0,1,2,0,0,31,0
4871,1,0,1,0,0,0,0,0,1,0,1,0,0,26,0
4872,0,1,0,0,1,0,0,0,0,1,0,0,0,25,0
4873,0,1,1,0,0,0,0,0,0,1,0,0,0,32,0
4874,0,1,0,0,1,0,0,0,1,0,5,0,0,40,0
4875,0,1,1,0,0,0,0,0,1,0,0,0,0,35,0
4876,0,1,1,0,0,0,0,0,1,0,2,0,0,27,0
4877,0,1,1,0,0,0,0,0,1,0,12,0,0,33,1
4878,0,1,0,1,0,0,0,0,1,0,1,0,0,36,0
4879,0,1,0,0,1,0,0,0,1,0,2,0,0,30,0
4880,0,1,1,0,0,0,0,0,1,0,0,0,0,30,0
4881,0,1,1,0,0,0,0,0,1,0,19,0,0,41,0
4882,1,0,0,0,1,0,0,0,1,0,0,0,0,29,0
4883,0,1,0,0,1,0,0,0,1,0,0,0,0,25,0
4884,0,1,0,0,1,0,0,0,1,0,0,0,0,50,0
4885,0,1,0,0,1,0,0,0,1,0,4,0,0,35,0
4886,0,1,1,0,0,0,0,0,1,0,17,1,0,37,1
4887,0,1,1,0,0,0,0,0,1,0,4,0,0,43,1
4888,0,1,0,0,1,0,0,0,0,1,12,0,0,29,1
4889,1,0,0,0,1,0,0,0,1,0,0,0,0,61,0
4890,1,0,1,0,0,0,0,0,1,0,4,0,0,22,1
4891,0,1,0,0,1,0,0,0,1,0,2,0,0,27,1
4892,1,0,1,0,0,0,0,0,0,1,1,0,0,34,0
4893,0,1,0,0,0,0,0,1,1,0,0,0,0,24,0
4894,1,0,1,0,0,0,0,0,0,1,0,0,0,20,1
4895,0,1,1,0,0,0,0,0,0,1,0,0,0,30,0
4896,1,0,1,0,0,0,0,0,0,1,0,0,0,43,0
4897,0,1,0,0,1,0,0,0,1,0,4,0,0,51,1
4898,0,1,0,0,0,1,0,0,1,0,9,0,0,37,0
4899,0,1,1,0,0,0,0,0,1,0,7,1,0,42,1
4900,1,0,0,0,0,1,0,0,1,0,1,0,0,29,0
4901,1,0,0,0,1,0,0,0,0,1,0,0,0,24,0
4902,0,1,0,0,1,0,0,0,1,0,12,0,0,36,0
4903,0,1,0,0,1,0,0,0,1,0,0,0,0,39,1
4904,0,1,1,0,0,0,0,0,0,1,2,0,0,32,0
4905,0,1,1,0,0,0,0,0,0,1,0,0,0,38,0
4906,1,0,1,0,0,0,0,0,1,0,8,0,0,27,0
4907,1,0,0,0,1,0,0,0,1,0,0,0,0,30,1
4908,1,0,0,0,1,0,0,0,0,1,0,0,0,43,1
4909,0,1,1,0,0,0,0,0,0,1,8,6,0,30,1
4910,1,0,0,0,1,0,0,0,0,1,1,0,0,26,0
4911,0,1,0,0,1,0,0,0,1,0,3,0,0,37,0
4912,0,1,0,0,1,0,0,0,1,0,5,0,0,25,1
4913,0,1,0,0,1,0,0,0,1,0,1,0,0,65,1
4914,0,1,0,0,0,0,0,1,1,0,0,0,0,52,1
4915,0,1,0,0,1,0,0,0,1,0,1,0,0,29,0
4916,0,1,0,0,1,0,0,0,1,0,3,0,0,32,0
4917,0,1,0,0,0,1,0,0,0,1,0,0,0,36,1
4918,0,1,1,0,0,0,0,0,1,0,8,0,2,21,1
4919,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0
4920,0,1,0,0,1,0,0,0,0,1,13,0,0,47,1
4921,1,0,1,0,0,0,0,0,1,0,4,0,0,36,0
4922,1,0,1,0,0,0,0,0,1,0,6,0,0,25,1
4923,0,1,0,0,1,0,0,0,0,1,4,0,0,32,1
4924,0,1,0,0,1,0,0,0,1,0,1,0,0,43,0
4925,0,1,1,0,0,0,0,0,1,0,2,0,0,27,0
4926,0,1,1,0,0,0,0,0,0,1,8,0,0,26,1
4927,0,1,1,0,0,0,0,0,1,0,1,0,0,21,0
4928,0,1,0,1,0,0,0,0,0,1,0,0,0,34,0
4929,0,1,0,0,0,1,0,0,0,1,1,0,0,46,0
4930,0,1,1,0,0,0,0,0,0,1,23,2,0,40,1
4931,0,1,0,0,1,0,0,0,0,1,3,0,0,38,0
4932,0,1,1,0,0,0,0,0,1,0,7,0,0,41,0
4933,0,1,0,0,1,0,0,0,1,0,7,0,0,25,1
4934,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0
4935,1,0,0,0,1,0,0,0,0,1,0,0,0,74,0
4936,0,1,0,0,1,0,0,0,0,1,5,0,0,41,1
4937,1,0,0,0,0,1,0,0,0,1,0,0,0,27,0
4938,0,1,1,0,0,0,0,0,0,1,1,0,1,30,0
4939,1,0,0,0,1,0,0,0,1,0,3,0,0,33,1
4940,0,1,0,0,1,0,0,0,0,1,2,0,0,24,0
4941,0,1,0,1,0,0,0,0,1,0,0,0,0,52,0
4942,1,0,0,0,1,0,0,0,0,1,0,0,0,29,0
4943,1,0,0,0,1,0,0,0,1,0,0,0,0,42,1
4944,1,0,0,0,1,0,0,0,1,0,1,0,0,30,0
4945,0,1,1,0,0,0,0,0,1,0,0,0,0,33,0
4946,0,1,0,0,0,1,0,0,1,0,1,0,0,38,0
4947,0,1,1,0,0,0,0,0,1,0,2,0,0,21,1
4948,1,0,0,0,1,0,0,0,0,1,9,0,0,41,1
4949,1,0,1,0,0,0,0,0,0,1,5,0,0,28,0
4950,1,0,1,0,0,0,0,0,1,0,3,0,0,52,0
4951,0,1,0,0,0,1,0,0,1,0,1,0,0,21,0
4952,1,0,0,0,0,1,0,0,1,0,1,0,0,22,0
4953,0,1,0,0,0,1,0,0,1,0,3,0,0,32,0
4954,0,1,1,0,0,0,0,0,1,0,0,0,0,25,1
4955,1,0,1,0,0,0,0,0,0,1,0,0,0,27,0
4956,0,1,0,0,1,0,0,0,1,0,0,0,0,35,0
4957,0,1,1,0,0,0,0,0,0,1,2,0,0,40,0
4958,1,0,0,0,0,0,0,1,1,0,0,0,0,29,0
4959,0,1,1,0,0,0,0,0,0,1,2,0,0,24,1
4960,0,1,1,0,0,0,0,0,1,0,10,5,1,24,1
4961,0,1,0,0,0,1,0,0,1,0,26,0,1,36,1
4962,0,1,0,0,0,1,0,0,1,0,5,0,0,26,0
4963,0,1,0,0,1,0,0,0,1,0,1,0,0,50,0
4964,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
4965,0,1,0,0,0,1,0,0,0,1,0,0,0,51,0
4966,0,1,1,0,0,0,0,0,1,0,2,0,0,24,1
4967,0,1,1,0,0,0,0,0,0,1,3,0,0,29,0
4968,1,0,0,0,1,0,0,0,0,1,0,0,0,25,0
4969,0,1,1,0,0,0,0,0,1,0,0,0,0,38,1
4970,0,1,0,0,1,0,0,0,1,0,1,0,0,46,0
4971,0,1,1,0,0,0,0,0,0,1,9,0,0,33,1
4972,0,1,0,0,0,1,0,0,1,0,19,0,1,31,1
4973,0,1,0,0,0,0,0,1,0,1,0,0,0,21,0
4974,0,1,0,0,0,0,0,1,0,1,1,0,0,60,1
4975,1,0,1,0,0,0,0,0,1,0,3,0,0,39,1
4976,0,1,1,0,0,0,0,0,1,0,4,0,0,35,0
4977,0,1,0,0,1,0,0,0,1,0,12,0,0,49,1
4978,0,1,0,0,0,0,0,1,0,1,1,0,0,26,0
4979,0,1,0,0,1,0,0,0,0,1,0,0,0,27,0
4980,0,1,1,0,0,0,0,0,1,0,2,0,1,22,0
4981,1,0,1,0,0,0,0,0,1,0,0,0,0,29,1
4982,0,1,1,0,0,0,0,0,0,1,0,0,0,31,0
4983,0,1,0,0,0,1,0,0,1,0,5,0,0,31,1
4984,1,0,0,0,0,1,0,0,1,0,0,0,0,29,0
4985,1,0,0,0,1,0,0,0,1,0,0,0,0,65,0
4986,1,0,0,0,0,1,0,0,0,1,1,0,0,34,0
4987,0,1,0,0,1,0,0,0,1,0,6,0,0,24,0
4988,0,1,1,0,0,0,0,0,0,1,0,0,0,46,0
4989,0,1,1,0,0,0,0,0,1,0,0,0,0,20,1
4990,0,1,1,0,0,0,0,0,1,0,16,0,0,29,1
4991,0,1,1,0,0,0,0,0,1,0,7,0,0,29,0
4992,1,0,0,0,1,0,0,0,1,0,3,0,0,56,0
4993,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
4994,0,1,1,0,0,0,0,0,1,0,0,0,0,40,1
4995,0,1,1,0,0,0,0,0,0,1,2,0,0,22,1
4996,0,1,0,0,1,0,0,0,0,1,0,0,0,39,0
4997,0,1,1,0,0,0,0,0,1,0,1,0,1,22,1
4998,1,0,0,0,0,0,0,1,1,0,5,0,0,27,1
4999,0,1,0,0,1,0,0,0,1,0,1,0,0,36,0
5000,0,1,1,0,0,0,0,0,1,0,0,0,0,30,0
5001,0,1,1,0,0,0,0,0,0,1,0,0,0,36,0
5002,0,1,1,0,0,0,0,0,1,0,0,0,0,32,0
5003,1,0,1,0,0,0,0,0,1,0,5,0,0,34,1
5004,0,1,0,0,0,0,0,1,0,1,0,0,0,23,0
5005,0,1,0,0,1,0,0,0,0,1,0,0,0,52,0
5006,0,1,0,0,1,0,0,0,1,0,1,0,1,20,1
5007,0,1,1,0,0,0,0,0,0,1,5,0,0,38,0
5008,0,1,0,0,1,0,0,0,0,1,0,0,0,46,0
5009,0,1,1,0,0,0,0,0,1,0,0,0,0,27,1
5010,0,1,1,0,0,0,0,0,1,0,2,0,0,20,1
5011,1,0,0,0,1,0,0,0,1,0,1,0,0,29,1
5012,1,0,1,0,0,0,0,0,1,0,7,0,0,35,1
5013,0,1,0,0,1,0,0,0,0,1,1,0,0,37,1
5014,0,1,0,0,1,0,0,0,1,0,0,0,0,63,0
5015,0,1,1,0,0,0,0,0,1,0,1,0,0,27,1
5016,0,1,1,0,0,0,0,0,1,0,0,0,0,27,0
5017,0,1,1,0,0,0,0,0,0,1,2,0,0,24,1
5018,0,1,0,0,0,1,0,0,1,0,1,0,0,30,1
5019,0,1,0,0,1,0,0,0,1,0,4,0,0,25,1
5020,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0
5021,1,0,1,0,0,0,0,0,0,1,0,0,0,48,0
5022,1,0,1,0,0,0,0,0,0,1,1,0,0,26,0
5023,0,1,0,0,0,0,0,1,1,0,0,0,0,58,0
5024,0,1,0,0,1,0,0,0,1,0,1,0,0,23,1
5025,0,1,0,0,1,0,0,0,0,1,3,0,1,22,1
5026,0,1,1,0,0,0,0,0,1,0,0,0,0,41,0
5027,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
5028,0,1,0,0,0,0,0,1,0,1,0,0,0,26,0
5029,1,0,1,0,0,0,0,0,0,1,3,0,0,39,0
5030,0,1,0,0,1,0,0,0,0,1,0,0,0,46,0
5031,0,1,0,0,0,0,0,1,1,0,7,0,1,33,1
5032,0,1,1,0,0,0,0,0,1,0,2,0,0,36,1
5033,0,1,0,0,0,0,1,0,1,0,1,0,1,20,1
5034,0,1,0,0,1,0,0,0,0,1,0,0,0,32,0
5035,0,1,1,0,0,0,0,0,0,1,17,0,0,38,1
5036,0,1,0,0,0,1,0,0,0,1,1,0,0,64,0
5037,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
5038,0,1,0,0,1,0,0,0,0,1,0,0,0,69,1
5039,0,1,1,0,0,0,0,0,1,0,2,0,0,26,0
5040,1,0,1,0,0,0,0,0,0,1,1,0,0,27,1
5041,0,1,1,0,0,0,0,0,1,0,2,0,0,22,0
5042,1,0,0,0,1,0,0,0,1,0,0,0,0,43,0
5043,1,0,0,0,1,0,0,0,0,1,0,0,0,55,0
5044,0,1,0,0,0,1,0,0,0,1,0,0,0,34,0
5045,0,1,1,0,0,0,0,0,1,0,1,0,0,20,0
5046,0,1,1,0,0,0,0,0,0,1,1,0,0,22,1
5047,0,1,0,0,1,0,0,0,1,0,9,0,0,33,1
5048,0,1,0,0,1,0,0,0,1,0,7,0,0,55,0
5049,0,1,1,0,0,0,0,0,1,0,1,0,0,22,0
5050,0,1,1,0,0,0,0,0,1,0,1,0,0,55,0
5051,1,0,0,0,1,0,0,0,1,0,0,0,0,43,1
5052,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
5053,0,1,1,0,0,0,0,0,1,0,0,0,0,23,0
5054,1,0,0,0,1,0,0,0,0,1,1,0,0,28,0
5055,0,1,0,0,0,0,0,1,1,0,0,0,0,45,0
5056,0,1,1,0,0,0,0,0,1,0,1,0,0,39,0
5057,0,1,0,0,1,0,0,0,0,1,1,0,0,79,0
5058,0,1,0,0,1,0,0,0,1,0,1,0,0,48,0
5059,0,1,0,0,0,1,0,0,1,0,2,0,2,20,1
5060,0,1,1,0,0,0,0,0,0,1,5,1,0,31,0
5061,0,1,0,0,1,0,0,0,0,1,4,0,1,30,1
5062,0,1,1,0,0,0,0,0,1,0,5,0,0,32,1
5063,0,1,0,0,1,0,0,0,0,1,1,0,0,56,0
5064,0,1,1,0,0,0,0,0,0,1,2,0,0,43,0
5065,0,1,0,0,0,1,0,0,1,0,0,0,0,20,0
5066,0,1,1,0,0,0,0,0,1,0,21,0,0,27,1
5067,0,1,1,0,0,0,0,0,0,1,0,0,0,41,0
5068,0,1,0,0,0,0,0,1,1,0,1,0,0,24,0
5069,0,1,1,0,0,0,0,0,0,1,3,0,0,43,1
5070,1,0,1,0,0,0,0,0,1,0,1,0,0,33,0
5071,0,1,1,0,0,0,0,0,1,0,0,0,0,22,0
5072,0,1,1,0,0,0,0,0,1,0,3,0,0,34,0
5073,0,1,0,0,1,0,0,0,0,1,0,0,0,36,0
5074,0,1,0,0,1,0,0,0,1,0,0,0,0,69,0
5075,0,1,0,0,1,0,0,0,1,0,5,0,0,32,1
5076,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
5077,0,1,0,0,1,0,0,0,1,0,0,0,0,46,0
5078,0,1,0,0,1,0,0,0,0,1,1,0,0,34,0
5079,1,0,0,0,0,1,0,0,0,1,0,0,0,32,0
5080,0,1,1,0,0,0,0,0,0,1,0,0,0,39,0
5081,0,1,1,0,0,0,0,0,0,1,6,0,0,25,1
5082,1,0,0,0,0,1,0,0,0,1,0,0,0,21,1
5083,0,1,1,0,0,0,0,0,1,0,9,0,0,63,1
5084,0,1,0,0,1,0,0,0,1,0,8,0,0,24,1
5085,0,1,0,0,1,0,0,0,0,1,2,0,0,29,0
5086,0,1,1,0,0,0,0,0,1,0,3,0,3,20,1
5087,1,0,0,0,1,0,0,0,0,1,0,0,0,40,0
5088,0,1,1,0,0,0,0,0,1,0,7,0,0,30,1
5089,0,1,0,0,1,0,0,0,1,0,5,0,0,50,0
5090,0,1,1,0,0,0,0,0,0,1,4,0,0,37,1
5091,0,1,1,0,0,0,0,0,1,0,1,0,0,34,0
5092,1,0,0,0,0,1,0,0,1,0,0,0,0,35,0
5093,1,0,1,0,0,0,0,0,0,1,1,0,0,31,1
5094,0,1,0,0,1,0,0,0,1,0,10,0,0,23,0
5095,0,1,0,0,0,1,0,0,1,0,0,0,0,22,1
5096,0,1,0,0,1,0,0,0,1,0,2,0,0,37,1
5097,0,1,0,0,0,0,0,1,1,0,0,0,0,20,0
5098,0,1,0,0,1,0,0,0,1,0,2,0,0,26,0
5099,0,1,1,0,0,0,0,0,1,0,12,0,0,34,1
5100,0,1,0,0,1,0,0,0,0,1,2,0,0,59,1
5101,0,1,0,0,1,0,0,0,0,1,2,0,0,37,0
5102,0,1,0,0,0,0,0,1,1,0,0,0,0,38,1
5103,0,1,0,0,1,0,0,0,1,0,1,0,0,45,1
5104,0,1,1,0,0,0,0,0,1,0,1,0,0,22,0
5105,0,1,1,0,0,0,0,0,1,0,3,0,0,24,1
5106,0,1,1,0,0,0,0,0,1,0,5,0,0,25,0
5107,0,1,1,0,0,0,0,0,1,0,6,0,0,24,1
5108,0,1,1,0,0,0,0,0,0,1,1,0,0,20,1
5109,1,0,0,0,1,0,0,0,1,0,2,0,0,32,1
5110,0,1,1,0,0,0,0,0,1,0,3,0,0,49,1
5111,0,1,0,0,1,0,0,0,1,0,11,0,0,31,1
5112,0,1,0,0,1,0,0,0,1,0,7,0,0,58,1
5113,0,1,0,0,0,1,0,0,0,1,2,0,0,50,0
5114,0,1,1,0,0,0,0,0,1,0,11,0,1,26,1
5115,0,1,1,0,0,0,0,0,1,0,1,1,0,20,0
5116,0,1,0,0,1,0,0,0,0,1,1,0,0,51,1
5117,0,1,1,0,0,0,0,0,0,1,2,0,0,30,0
5118,0,1,0,0,0,0,0,1,0,1,0,0,0,39,0
5119,0,1,1,0,0,0,0,0,1,0,2,0,0,26,0
5120,0,1,0,0,0,0,0,1,0,1,0,0,0,20,0
5121,1,0,0,0,1,0,0,0,1,0,0,0,0,26,0
5122,0,1,1,0,0,0,0,0,1,0,5,0,0,26,0
5123,0,1,0,0,1,0,0,0,1,0,0,0,0,20,0
5124,0,1,1,0,0,0,0,0,1,0,0,0,0,28,1
5125,0,1,1,0,0,0,0,0,0,1,1,0,1,23,1
5126,1,0,1,0,0,0,0,0,0,1,0,0,0,21,0
5127,0,1,0,0,0,0,0,1,1,0,0,0,0,25,1
5128,0,1,0,0,1,0,0,0,1,0,0,0,0,30,0
5129,0,1,0,0,1,0,0,0,1,0,2,0,2,21,1
5130,0,1,0,0,1,0,0,0,1,0,1,1,0,20,1
5131,0,1,0,0,1,0,0,0,1,0,5,0,0,24,1
5132,0,1,1,0,0,0,0,0,1,0,22,0,0,35,1
5133,1,0,0,0,0,0,0,1,1,0,0,0,0,27,1
5134,0,1,0,0,1,0,0,0,1,0,2,0,0,50,1
5135,0,1,1,0,0,0,0,0,0,1,5,0,0,25,0
5136,0,1,1,0,0,0,0,0,0,1,12,1,1,31,1
5137,0,1,1,0,0,0,0,0,1,0,0,0,0,26,0
5138,0,1,1,0,0,0,0,0,1,0,0,0,0,22,0
5139,0,1,1,0,0,0,0,0,1,0,0,0,0,29,0
5140,0,1,0,0,0,0,0,1,1,0,2,0,0,33,1
5141,0,1,0,0,1,0,0,0,1,0,1,0,0,52,0
5142,0,1,0,0,0,1,0,0,0,1,0,0,0,37,1
5143,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
5144,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0
5145,1,0,0,0,1,0,0,0,1,0,0,0,0,20,1
5146,0,1,0,0,0,1,0,0,0,1,1,0,0,43,1
5147,0,1,0,0,1,0,0,0,1,0,1,0,0,30,1
5148,1,0,1,0,0,0,0,0,0,1,3,0,0,33,1
5149,0,1,1,0,0,0,0,0,1,0,3,0,0,24,0
5150,1,0,0,0,0,1,0,0,0,1,0,0,0,52,1
5151,1,0,1,0,0,0,0,0,1,0,11,0,0,30,1
